area_code	bank_no	branch_bank_name	branch_bank_no	clear_no
5370	402	湖北荆州农村商业银行股份有限公司立新支行	402537020257	402521000032
5370	402	湖北荆州农村商业银行股份有限公司沙市支行	402537020281	402521000032
5370	402	湖北荆州农村商业银行股份有限公司开发区支行	402537020312	402521000032
5370	402	湖北荆州农村商业银行股份有限公司银湖支行	402537020329	402521000032
5370	402	湖北荆州农村商业银行股份有限公司洪贸支行	402537020345	402521000032
5370	402	湖北荆州农村商业银行股份有限公司鑫源支行	402537020353	402521000032
5370	402	湖北荆州农村商业银行股份有限公司直属支行	402537020361	402521000032
5370	402	湖北荆州农村商业银行股份有限公司便河路支行	402537020370	402521000032
5370	402	湖北荆州农村商业银行股份有限公司白云路支行	402537020388	402521000032
5370	402	湖北荆州农村商业银行股份有限公司蓝星支行	402537020396	402521000032
5370	402	湖北荆州农村商业银行股份有限公司荆州支行	402537030014	402521000032
5370	402	湖北荆州农村商业银行股份有限公司马山支行	402537030022	402521000032
5370	402	湖北荆州农村商业银行股份有限公司才丰支行	402537030039	402521000032
5370	402	湖北荆州农村商业银行股份有限公司川店支行	402537030047	402521000032
5370	402	湖北荆州农村商业银行股份有限公司纪南支行	402537030071	402521000032
5370	402	湖北荆州农村商业银行股份有限公司安家岔支行	402537030080	402521000032
5370	402	湖北荆州农村商业银行股份有限公司九店支行	402537030102	402521000032
5370	402	湖北荆州农村商业银行股份有限公司八岭山支行	402537030119	402521000032
5370	402	湖北荆州农村商业银行股份有限公司新场支行	402537030127	402521000032
5375	402	湖北潜江农村商业银行股份有限公司周矶支行	402537500189	402521000032
5375	402	湖北潜江农村商业银行股份有限公司渔洋支行	402537500197	402521000032
5375	402	湖北潜江农村商业银行股份有限公司后湖支行	402537500201	402521000032
5375	402	湖北潜江农村商业银行股份有限公司广华支行	402537500210	402521000032
5375	402	湖北潜江农村商业银行股份有限公司五七支行	402537500228	402521000032
5375	402	湖北潜江农村商业银行股份有限公司熊农支行	402537500236	402521000032
5375	402	湖北潜江农村商业银行股份有限公司园林支行	402537500244	402521000032
5375	402	湖北潜江农村商业银行股份有限公司总口支行	402537500293	402521000032
5375	402	湖北潜江农村商业银行股份有限公司泽口支行	402537500308	402521000032
5375	402	湖北潜江农村商业银行股份有限公司城关支行	402537500316	402521000032
5375	402	湖北潜江农村商业银行股份有限公司江汉支行	402537500332	402521000032
5521	402	株洲县农村信用合作联社果田分社	402552130368	402551080008
5522	402	湖南攸县农村商业银行股份有限公司	402552250015	402551080008
5522	402	湖南攸县农村商业银行股份有限公司峦山支行	402552250023	402551080008
5522	402	湖南攸县农村商业银行股份有限公司漕泊支行	402552250031	402551080008
5522	402	湖南攸县农村商业银行股份有限公司兰村分理处	402552250040	402551080008
5522	402	湖南攸县农村商业银行股份有限公司黄丰桥支行	402552250058	402551080008
5522	402	湖南攸县农村商业银行股份有限公司柏市支行	402552250066	402551080008
5522	402	湖南攸县农村商业银行股份有限公司银坑支行	402552250074	402551080008
5522	402	湖南攸县农村商业银行股份有限公司钟佳桥支行	402552250082	402551080008
5510	402	湖南星沙农村商业银行股份有限公司暮云支行	402551083017	402551080008
5510	402	湖南星沙农村商业银行股份有限公司星沙支行	402551083025	402551080008
5510	402	湖南星沙农村商业银行股有限公司经开区支行	402551083033	402551080008
5510	402	湖南星沙农村商业银行股份有限公司江背支行	402551083041	402551080008
5510	402	湖南星沙农村商业银行股份有限公司跳马支行	402551083050	402551080008
5510	402	湖南星沙农村商业银行股份有限公司榔梨支行	402551083068	402551080008
5374	402	湖北天门农村商业银行股份有限公司多宝支行	402537400057	402521000032
5374	402	湖北天门农村商业银行股份有限公司拖市支行	402537400065	402521000032
5374	402	湖北天门农村商业银行股份有限公司汪场支行	402537400073	402521000032
5374	402	湖北天门农村商业银行股份有限公司侨乡支行	402537400081	402521000032
5374	402	湖北天门农村商业银行股份有限公司黄潭支行	402537400104	402521000032
5374	402	湖北天门农村商业银行股份有限公司杨林支行	402537400112	402521000032
5374	402	湖北天门农村商业银行股份有限公司麻洋支行	402537400129	402521000032
5374	402	湖北天门农村商业银行股份有限公司九真支行	402537400137	402521000032
5374	402	湖北天门农村商业银行股份有限公司皂市支行	402537400145	402521000032
5374	402	湖北天门农村商业银行股份有限公司石河支行	402537400153	402521000032
5374	402	湖北天门农村商业银行股份有限公司胡市支行	402537400161	402521000032
5374	402	湖北天门农村商业银行股份有限公司岳口支行	402537400170	402521000032
5374	402	湖北天门农村商业银行股份有限公司彭市支行	402537400188	402521000032
3055	403	中国邮政储蓄银行股份有限公司常熟市梅李镇支行	403305510014	403100000004
3055	403	中国邮政储蓄银行股份有限公司常熟市古里镇支行	403305510178	403100000004
3055	403	中国邮政储蓄银行股份有限公司常熟市莫城支行	403305510250	403100000004
3055	403	中国邮政储蓄银行有限责任公司江苏省苏州市常熟市沙家浜镇支行	403305510284	403100000004
3055	403	中国邮政储蓄银行有限责任公司江苏省苏州市常熟市车站支行	403305510348	403100000004
3055	403	中国邮政储蓄银行股份有限公司常熟市服装城支行	403305510372	403100000004
3055	403	中国邮政储蓄银行股份有限公司常熟市支行	403305510397	403100000004
3056	403	中国邮政储蓄银行股份有限公司张家港市杨舍镇支行	403305600014	403100000004
3056	403	中国邮政储蓄银行股份有限公司张家港市乐余镇支行	403305600055	403100000004
3056	403	中国邮政储蓄银行股份有限公司张家港市塘桥镇支行	403305600080	403100000004
3056	403	中国邮政储蓄银行股份有限公司张家港市南丰镇支行	403305600119	403100000004
3056	403	中国邮政储蓄银行股份有限公司张家港市支行	403305600372	403100000004
3056	403	中国邮政储蓄银行股份有限公司张家港市金港中心支行	403305600389	403100000004
3060	403	中国邮政储蓄银行股份有限公司南通市分行营业部	403306001004	403100000004
3060	403	中国邮政储蓄银行有限责任公司江苏省南通市青年中路支行	403306001012	403100000004
3060	403	中国邮政储蓄银行股份有限公司南通市天生港支行	403306001053	403100000004
3060	403	中国邮政储蓄银行股份有限公司南通市中南支行	403306001088	403100000004
3060	403	中国邮政储蓄银行股份有限公司南通市工农路支行	403306001107	403100000004
3060	403	中国邮政储蓄银行有限责任公司江苏省南通市瑞兴路支行	403306001131	403100000004
3060	403	中国邮政储蓄银行股份有限公司南通市分行	403306001140	403100000004
3060	403	中国邮政储蓄银行股份有限公司南通市姚港路支行	403306001287	403100000004
3060	403	中国邮政储蓄银行股份有限公司南通市濠西路支行	403306001295	403100000004
3061	403	中国邮政储蓄银行股份有限公司海安县中新支行	403306100019	403100000004
3061	403	中国邮政储蓄银行股份有限公司海安县支行	403306100027	403100000004
3061	403	中国邮政储蓄银行有限责任公司江苏省海安县支行	403306109995	403100000004
3062	403	中国邮政储蓄银行股份有限公司如皋市支行	403306200003	403100000004
3062	403	中国邮政储蓄银行股份有限公司如皋市中山路支行	403306200100	403100000004
3062	403	中国邮政储蓄银行有限责任公司江苏省南通市如皋市城西支行	403306200302	403100000004
1000	403	中国邮政储蓄银行股份有限公司北京通州区通胡大街支行	403100005274	403100000004
1000	403	中国邮政储蓄银行股份有限公司北京通州区永顺支行	403100005299	403100000004
1000	403	中国邮政储蓄银行股份有限公司北京西城区真武庙支行	403100005303	403100000004
1000	403	中国邮政储蓄银行股份有限公司北京昌平区北七家支行	403100005311	403100000004
1000	403	中国邮政储蓄银行股份有限公司北京门头沟区永定支行	403100005320	403100000004
1000	403	中国邮政储蓄银行股份有限公司北京海淀区上地支行	403100005338	403100000004
1000	403	中国邮政储蓄银行股份有限公司北京怀柔区迎宾路支行	403100005354	403100000004
1000	403	中国邮政储蓄银行股份有限公司北京朝阳区杨闸支行	403100005379	403100000004
1000	403	中国邮政储蓄银行股份有限公司北京丰台区公益西桥支行	403100005387	403100000004
2210	403	中国邮政储蓄银行有限责任公司康平县支行	403221030041	403100000004
2210	403	中国邮政储蓄银行有限责任公司法库县支行	403221040029	403100000004
2210	403	中国邮政储蓄银行股份有限公司辽宁省分行直属支行	403221098108	403100000004
2210	403	中国邮政储蓄银行有限责任公司沈阳市太原街支行	403221098116	403100000004
2210	403	中国邮政储蓄银行股份有限公司沈阳市分行营业部	403221098500	403100000004
2210	403	中国邮政储蓄银行股份有限公司沈阳市于洪广场支行	403221098575	403100000004
2210	403	中国邮政储蓄银行股份有限公司辽宁省分行	403221099004	403100000004
2210	403	中国邮政储蓄银行股份有限公司沈阳市分行	403221099107	403100000004
2220	403	中国邮政储蓄银行股份有限公司大连分行	403222000012	403100000004
2220	403	中国邮政储蓄银行股份有限公司大连中山支行	403222000029	403100000004
2220	403	中国邮政储蓄银行股份有限公司大连胜利桥支行	403222000037	403100000004
2220	403	中国邮政储蓄银行股份有限公司大连港湾支行	403222000053	403100000004
2220	403	中国邮政储蓄银行股份有限公司大连沙河口支行	403222000107	403100000004
2220	403	中国邮政储蓄银行股份有限公司大连西岗支行	403222000182	403100000004
2220	403	中国邮政储蓄银行大连五四广场支行	403222000334	403100000004
2220	403	中国邮政储蓄银行股份有限公司大连高新园支行	403222000527	403100000004
2220	403	中国邮政储蓄银行股份有限公司大连甘井子支行	403222000684	403100000004
2220	403	中国邮政储蓄银行股份有限公司大连南关岭支行	403222000713	403100000004
2220	403	中国邮政储蓄银行股份有限公司大连旅顺口区支行	403222000748	403100000004
2220	403	中国邮政储蓄银行股份有限公司大连经济技术开发区金桥支行	403222000932	403100000004
2220	403	中国邮政储蓄银行股份有限公司大连金州区城内支行	403222001015	403100000004
2220	403	中国邮政储蓄银行股份有限公司大连金州区支行	403222001040	403100000004
2220	403	中国邮政储蓄银行股份有限公司大连二七广场支行	403222002294	403100000004
2220	403	中国邮政储蓄银行股份有限公司大连幸福支行	403222002309	403100000004
2220	403	中国邮政储蓄银行股份有限公司大连经济技术开发区支行	403222002317	403100000004
2220	403	中国邮政储蓄银行股份有限公司大连金州区和平路支行	403222002325	403100000004
2220	403	中国邮政储蓄银行股份有限公司大连分行（不对外营业）	403222099102	403100000004
2222	403	中国邮政储蓄银行股份有限公司大连普兰店市支行	403222201210	403100000004
2222	403	中国邮政储蓄银行股份有限公司大连普兰店市新海支行	403222201507	403100000004
2223	403	中国邮政储蓄银行股份有限公司大连庄河市向阳路支行	403222301823	403100000004
4210	403	中国邮政储蓄银行有限责任公司南昌洪城大市场支行	403421000329	403100000004
4210	403	中国邮政储蓄银行有限责任公司南昌桃苑大街支行	403421000345	403100000004
4210	403	中国邮政储蓄银行有限责任公司南昌高新支行	403421000458	403100000004
4210	403	中国邮政储蓄银行有限责任公司南昌省政府大院北路支行	403421000474	403100000004
4210	403	中国邮政储蓄银行有限责任公司南昌市南昌县支行	403421000587	403100000004
4210	403	中国邮政储蓄银行有限责任公司南昌新建县支行	403421000634	403100000004
4210	403	中国邮政储蓄银行有限责任公司南昌新建县解放路支行	403421000642	403100000004
4210	403	中国邮政储蓄银行有限责任公司南昌新建县新建大道支行	403421000659	403100000004
4210	403	中国邮政储蓄银行有限责任公司南昌安义县支行	403421000714	403100000004
4210	403	中国邮政储蓄银行有限责任公司南昌安义县文峰支行	403421000722	403100000004
4210	403	中国邮政储蓄银行有限责任公司南昌进贤县支行	403421000780	403100000004
1631	402	山西省阳高县农村信用合作联社新华南路信用社	402163100159	402161002352
1631	402	山西省阳高县农村信用合作联社城关信用社	402163100167	402161002352
1632	402	山西省天镇县农村信用合作联社北门分社	402163200029	402161002352
1632	402	山西省天镇县农村信用合作联社城关信用社	402163200037	402161002352
1632	402	山西省天镇县农村信用合作联社东街储蓄所	402163200045	402161002352
1632	402	山西省天镇县农村信用合作联社西门外分社	402163200053	402161002352
1632	402	山西省天镇县农村信用合作联社银信信用社	402163200061	402161002352
1632	402	山西省天镇县农村信用合作联社谷前堡信用社	402163200070	402161002352
1632	402	山西省天镇县农村信用合作联社卅里铺信用社	402163200088	402161002352
1632	402	山西省天镇县农村信用合作联社文安信用社	402163200096	402161002352
1632	402	山西省天镇县农村信用合作联社东沙河信用社	402163200107	402161002352
1632	402	山西省天镇县农村信用合作联社南河堡信用社	402163200115	402161002352
1632	402	山西省天镇县农村信用合作联社米薪关信用社	402163200123	402161002352
1632	402	山西省天镇县农村信用合作联社贾家屯信用社	402163200131	402161002352
1632	402	山西省天镇县农村信用合作联社南高崖信用社	402163200158	402161002352
1632	402	山西省天镇县农村信用合作联社赵家沟信用社	402163200166	402161002352
1632	402	山西省天镇县农村信用合作联社张西河信用社	402163200174	402161002352
1632	402	山西省天镇县农村信用合作联社逯家湾信用社	402163200182	402161002352
1632	402	山西省天镇县农村信用合作联社新平信用社	402163200199	402161002352
1633	402	山西省广灵县农村信用合作联社延陵路信用社	402163300021	402161002352
1633	402	山西省广灵县农村信用合作联社望狐信用社	402163300030	402161002352
1633	402	山西省广灵县农村信用合作联社南村信用社	402163300048	402161002352
1633	402	山西省广灵县农村信用合作联社梁庄信用社	402163300064	402161002352
1770	402	山西尧都农村商业银行股份有限公司永兴支行	402177000492	402161002352
1770	402	山西尧都农村商业银行股份有限公司北兴支行	402177000505	402161002352
1770	402	山西尧都农村商业银行股份有限公司平兴支行	402177000513	402161002352
1770	402	山西尧都农村商业银行股份有限公司龙兴支行	402177000521	402161002352
1770	402	山西尧都农村商业银行股份有限公司营业部	402177000530	402161002352
1770	402	山西尧都农村商业银行股份有限公司铁路支行	402177000548	402161002352
1770	402	山西尧都农村商业银行股份有限公司同馨支行	402177000556	402161002352
1770	402	山西尧都农村商业银行股份有限公司西城支行	402177000572	402161002352
1770	402	山西尧都农村商业银行股份有限公司鼓楼东支行	402177000597	402161002352
1770	402	山西尧都农村商业银行股份有限公司向阳支行	402177000610	402161002352
1770	402	山西尧都农村商业银行股份有限公司广场支行	402177000628	402161002352
1770	402	山西尧都农村商业银行股份有限公司洪家楼支行	402177000636	402161002352
1770	402	山西尧都农村商业银行股份有限公司路东支行	402177000644	402161002352
1770	402	山西尧都农村商业银行股份有限公司胜利支行	402177000652	402161002352
1770	402	山西尧都农村商业银行股份有限公司大众支行	402177000669	402161002352
1770	402	山西尧都农村商业银行股份有限公司汇通支行	402177000677	402161002352
2053	402	准格尔旗农村信用合作联社	402205381223	402191009992
2054	402	内蒙古鄂尔多斯市鄂托克前旗农村信用合作社联合社	402205481279	402191009992
2055	402	内蒙古鄂托克农村商业银行股份有限公司棋盘井大街支行	402205500118	402191009992
2055	402	内蒙古鄂托克农村商业银行股份有限公司	402205581249	402191009992
2056	402	杭锦旗农村信用合作联社	402205681233	402191009992
2057	402	乌审旗农村信用合作联社	402205781259	402191009992
2058	402	内蒙古伊金霍洛农村商业银行股份有限公司	402205881264	402191009992
2058	402	伊金霍洛旗矿区农村信用合作联社	402205881297	402191009992
2070	402	巴彦淖尔河套农村商业银行股份有限公司	402207081434	402191009992
2072	402	内蒙古五原农村商业银行股份有限公司	402207281440	402191009992
2073	402	磴口县农村信用合作社联合社	402207381410	402191009992
2073	402	巴彦淖尔河套农村商业银行股份有限公司巴彦高勒支行	402207382412	402191009992
2073	402	巴彦淖尔河套农村商业银行股份有限公司磴口支行	402207383411	402191009992
2074	402	内蒙古乌拉特农村商业银行股份有限公司	402207481451	402191009992
1641	402	山西省怀仁县农村信用合作联社鹅毛口分社	402164100030	402161002352
1641	402	山西省怀仁县农村信用合作联社何家堡信用社	402164100048	402161002352
1641	402	山西省怀仁县农村信用合作联社马辛庄分社	402164100064	402161002352
1641	402	山西省怀仁县农村信用合作联社毛家皂信用社	402164100072	402161002352
1641	402	山西省怀仁县农村信用合作联社海北头信用社	402164100089	402161002352
1641	402	山西省怀仁县农村信用合作联社亲和信用社	402164100097	402161002352
5260	402	湖北三峡农村商业银行股份有限公司营业部	402526010109	402521000032
5260	402	湖北三峡农村商业银行股份有限公司雾渡河支行	402526010205	402521000032
5260	402	湖北三峡农村商业银行股份有限公司下堡坪支行	402526010213	402521000032
5260	402	湖北三峡农村商业银行股份有限公司樟村坪支行	402526010301	402521000032
5260	402	湖北三峡农村商业银行股份有限公司殷家坪支行	402526010310	402521000032
5260	402	湖北三峡农村商业银行股份有限公司太平溪支行	402526010408	402521000032
5260	402	湖北三峡农村商业银行股份有限公司邓村支行	402526010416	402521000032
5260	402	湖北三峡农村商业银行股份有限公司三斗坪支行	402526010504	402521000032
5260	402	湖北三峡农村商业银行股份有限公司高家支行	402526010512	402521000032
5260	402	湖北三峡农村商业银行股份有限公司乐天溪支行	402526010607	402521000032
5260	402	湖北三峡农村商业银行股份有限公司分乡支行	402526010703	402521000032
5260	402	湖北三峡农村商业银行股份有限公司黄花支行	402526010800	402521000032
5260	402	湖北三峡农村商业银行股份有限公司龙泉支行	402526010906	402521000032
5260	402	湖北三峡农村商业银行股份有限公司天台支行	402526010922	402521000032
5260	402	湖北三峡农村商业银行股份有限公司鸦鹊岭支行	402526011005	402521000032
5260	402	湖北三峡农村商业银行股份有限公司红土支行	402526011030	402521000032
5260	402	湖北三峡农村商业银行股份有限公司新场支行	402526011056	402521000032
5260	402	湖北三峡农村商业银行股份有限公司夷兴支行	402526011110	402521000032
5260	402	湖北三峡农村商业银行股份有限公司东湖支行	402526011128	402521000032
5260	402	湖北三峡农村商业银行股份有限公司鄢家河支行	402526011144	402521000032
5260	402	湖北三峡农村商业银行股份有限公司冯家湾支行	402526011169	402521000032
5260	402	湖北三峡农村商业银行股份有限公司华祥支行	402526012016	402521000032
5260	402	湖北三峡农村商业银行股份有限公司西陵支行	402526020008	402521000032
1411	402	承德县农村信用合作联社五道河信用社	402141100261	402121000009
1410	402	承德市郊区农村信用合作联社冯营子信用社	402141000608	402121000009
1410	402	承德市郊区农村信用合作联社云岭信用社	402141000712	402121000009
1410	402	承德市郊区农村信用合作联社南营子信用社	402141000737	402121000009
1410	402	承德市郊区农村信用合作联社竹林寺分社	402141000815	402121000009
1410	402	承德市郊区农村信用合作联社胜利信用社	402141001019	402121000009
1410	402	承德市郊区农村信用合作联社双滦信用社	402141001117	402121000009
1410	402	承德市郊区农村信用合作联社偏桥子信用社	402141001205	402121000009
1460	402	廊坊市城郊农村信用合作联社码头信用社	402146000357	402121000009
1460	402	廊坊市城郊农村信用合作联社祁营分社	402146000365	402121000009
1460	402	廊坊市城郊农村信用合作联社调河头信用社	402146000373	402121000009
1460	402	廊坊市城郊农村信用合作联社东安庄信用社	402146000381	402121000009
1460	402	廊坊市城郊农村信用合作联社仇庄信用社	402146000390	402121000009
1460	402	廊坊市城郊农村信用合作联社葛渔城信用社	402146000404	402121000009
1460	402	廊坊市城郊农村信用合作联社马柳分社	402146000412	402121000009
1000	403	中国邮政储蓄银行股份有限公司北京房山区良乡支行	403100003658	403100000004
4338	403	中国邮政储蓄银行有限责任公司上饶余干县东山大街支行	403433800027	403100000004
4339	403	中国邮政储蓄银行有限责任公司上饶鄱阳县支行	403433900011	403100000004
4339	403	中国邮政储蓄银行有限责任公司上饶鄱阳县五一路支行	403433900020	403100000004
4339	403	中国邮政储蓄银行有限责任公司上饶鄱阳县东湖大道支行	403433900087	403100000004
4341	403	中国邮政储蓄银行有限责任公司上饶万年县支行	403434100015	403100000004
4341	403	中国邮政储蓄银行有限责任公司上饶万年县六零中路支行	403434100023	403100000004
4341	403	中国邮政储蓄银行有限责任公司万年县支行营业部	403434100187	403100000004
4342	403	中国邮政储蓄银行有限责任公司上饶德兴市支行	403434200016	403100000004
4342	403	中国邮政储蓄银行有限责任公司上饶德兴市银城中路支行	403434200024	403100000004
4342	403	中国邮政储蓄银行有限责任公司上饶德兴市支行营业部	403434200188	403100000004
4343	403	中国邮政储蓄银行有限责任公司上饶婺源县支行	403434300017	403100000004
4343	403	中国邮政储蓄银行有限责任公司上饶婺源县天佑东路支行	403434300068	403100000004
4350	403	中国邮政储蓄银行有限责任公司吉安市分行	403435000016	403100000004
1210	403	中国邮政储蓄银行股份有限公司石家庄市井陉矿区支行	403121024030	403100000004
1210	403	中国邮政储蓄银行股份有限公司行唐县支行	403121025065	403100000004
1210	403	中国邮政储蓄银行股份有限公司深泽县支行	403121026054	403100000004
1210	403	中国邮政储蓄银行股份有限公司新乐市支行	403121027039	403100000004
1210	403	中国邮政储蓄银行股份有限公司无极县无极路支行	403121028017	403100000004
1210	403	中国邮政储蓄银行有限责任公司河北省分行直属支行	403121099005	403100000004
1210	403	中国邮政储蓄银行股份有限公司石家庄市分行	403121099013	403100000004
1240	403	中国邮政储蓄银行股份有限公司唐山市尚座支行	403124000033	403100000004
1240	403	中国邮政储蓄银行股份有限公司唐山市分行	403124000050	403100000004
1240	403	中国邮政储蓄银行有限责任公司唐山市胜利路支行	403124000092	403100000004
1240	403	中国邮政储蓄银行有限责任公司唐山市丰润区支行	403124000105	403100000004
1240	403	中国邮政储蓄银行有限责任公司唐山市丰润区新城道支行	403124000121	403100000004
1240	403	中国邮政储蓄银行有限责任公司唐山市丰南区小集支行	403124000316	403100000004
1240	403	中国邮政储蓄银行有限责任公司唐山市丰南区支行	403124000365	403100000004
1240	403	中国邮政储蓄银行股份有限公司唐山市西新楼支行	403124000381	403100000004
1240	403	中国邮政储蓄银行股份有限公司唐山市缸窑支行	403124000445	403100000004
1240	403	中国邮政储蓄银行股份有限公司唐山市分行	403124099016	403100000004
5374	402	湖北天门农村商业银行股份有限公司干一支行	402537400196	402521000032
5374	402	湖北天门农村商业银行股份有限公司渔薪支行	402537400207	402521000032
5374	402	湖北天门农村商业银行股份有限公司张港支行	402537400215	402521000032
5374	402	湖北天门农村商业银行股份有限公司陆羽支行	402537400223	402521000032
5374	402	湖北天门农村商业银行股份有限公司清算中心	402537400282	402521000032
5375	402	湖北潜江农村商业银行股份有限公司营业部	402537500017	402521000032
5375	402	湖北潜江农村商业银行股份有限公司竹根滩支行	402537500025	402521000032
5375	402	湖北潜江农村商业银行股份有限公司三江支行	402537500033	402521000032
5375	402	湖北潜江农村商业银行股份有限公司章华支行	402537500041	402521000032
5375	402	湖北潜江农村商业银行股份有限公司王场支行	402537500068	402521000032
5375	402	湖北潜江农村商业银行股份有限公司高石碑支行	402537500076	402521000032
5375	402	湖北潜江农村商业银行股份有限公司浩口支行	402537500084	402521000032
5375	402	湖北潜江农村商业银行股份有限公司积玉口支行	402537500105	402521000032
5375	402	湖北潜江农村商业银行股份有限公司张金支行	402537500113	402521000032
5375	402	湖北潜江农村商业银行股份有限公司龙湾支行	402537500130	402521000032
5375	402	湖北潜江农村商业银行股份有限公司老新支行	402537500148	402521000032
5375	402	湖北潜江农村商业银行股份有限公司徐李支行	402537500156	402521000032
5375	402	湖北潜江农村商业银行股份有限公司西大垸支行	402537500164	402521000032
5375	402	湖北潜江农村商业银行股份有限公司熊口支行	402537500172	402521000032
5840	314	深圳农村商业银行新南支行	402584004235	402584009991
5840	314	深圳农村商业银行凤凰湖支行	402584004243	402584009991
5840	314	深圳农村商业银行鹅公岭支行	402584004251	402584009991
5840	314	深圳农村商业银行良安田支行	402584004260	402584009991
5840	314	深圳农村商业银行白泥坑支行	402584004278	402584009991
5840	314	深圳农村商业银行山厦支行	402584004286	402584009991
5840	314	深圳农村商业银行辅城坳支行	402584004294	402584009991
5840	314	深圳农村商业银行天河支行	402584004309	402584009991
5840	314	深圳农村商业银行罗湖支行	402584005027	402584009991
5840	314	深圳农村商业银行罗芳支行	402584005035	402584009991
5840	314	深圳农村商业银行盐田支行	402584005043	402584009991
3688	402	安徽岳西农村商业银行股份有限公司来榜支行	402368800155	402361018886
3688	402	安徽岳西农村商业银行股份有限公司和平支行	402368800163	402361018886
3688	402	安徽岳西农村商业银行股份有限公司青天支行	402368800171	402361018886
3688	402	安徽岳西农村商业银行股份有限公司鹞落坪支行	402368800180	402361018886
3688	402	安徽岳西农村商业银行股份有限公司河图支行	402368800198	402361018886
3688	402	安徽岳西农村商业银行股份有限公司白帽支行	402368800202	402361018886
3688	402	安徽岳西农村商业银行股份有限公司古坊支行	402368800227	402361018886
3688	402	安徽岳西农村商业银行股份有限公司店前支行	402368800235	402361018886
3688	402	安徽岳西农村商业银行股份有限公司冶溪支行	402368800251	402361018886
3688	402	安徽岳西农村商业银行股份有限公司中关支行	402368800260	402361018886
3688	402	安徽岳西农村商业银行股份有限公司五河支行	402368800278	402361018886
3688	402	安徽岳西农村商业银行股份有限公司菖蒲支行	402368800294	402361018886
3688	402	安徽岳西农村商业银行股份有限公司田头支行	402368800317	402361018886
3688	402	安徽岳西农村商业银行股份有限公司主簿支行	402368800333	402361018886
3688	402	安徽岳西农村商业银行股份有限公司姚河支行	402368800341	402361018886
3688	402	安徽岳西农村商业银行股份有限公司石关支行	402368800350	402361018886
3688	402	安徽岳西农村商业银行股份有限公司巍岭支行	402368800368	402361018886
3688	402	安徽岳西农村商业银行股份有限公司头陀支行	402368800376	402361018886
3688	402	安徽岳西农村商业银行股份有限公司黄尾支行	402368800384	402361018886
3710	402	黄山屯溪农村商业银行股份有限公司屯光支行	402371000010	402361018886
3710	402	黄山屯溪农村商业银行股份有限公司阳湖支行	402371000036	402361018886
3710	402	黄山屯溪农村商业银行股份有限公司黎阳支行	402371000044	402361018886
3710	402	黄山屯溪农村商业银行股份有限公司新潭支行	402371000052	402361018886
3710	402	黄山屯溪农村商业银行股份有限公司奕棋支行	402371000069	402361018886
3710	402	黄山屯溪农村商业银行股份有限公司篁墩分理处	402371000077	402361018886
3710	402	黄山屯溪农村商业银行股份有限公司	402371000085	402361018886
3710	402	黄山屯溪农村商业银行股份有限公司黄口分理处	402371000116	402361018886
3710	402	黄山屯溪农村商业银行股份有限公司隆阜分理处	402371000132	402361018886
3710	402	黄山屯溪农村商业银行股份有限公司沙洲分理处	402371000149	402361018886
3710	402	黄山屯溪农村商业银行股份有限公司黎康分理处	402371000157	402361018886
3710	402	黄山屯溪农村商业银行股份有限公司梅林分理处	402371000173	402361018886
3710	402	黄山屯溪农村商业银行股份有限公司新安支行	402371000204	402361018886
3710	402	黄山太平农村商业银行股份有限公司	402371008942	402361018886
3710	402	黄山徽州农村商业银行股份有限公司	402371040011	402361018886
5510	402	湖南星沙农村商业银行股份有限公司麻林分理处	402551030423	402551080008
5510	402	湖南星沙农村商业银行股份有限公司脱甲分理处	402551030466	402551080008
5510	402	湖南星沙农村商业银行股份有限公司观佳分理处	402551030499	402551080008
5510	402	湖南星沙农村商业银行股份有限公司双江支行	402551030503	402551080008
5510	402	湖南星沙农村商业银行股份有限公司水渡河分理处	402551030538	402551080008
5510	402	湖南星沙农村商业银行股份有限公司毛塘支行	402551030595	402551080008
5510	402	湖南星沙农村商业银行股份有限公司板桥分理处	402551030600	402551080008
2223	403	中国邮政储蓄银行股份有限公司大连庄河市支行	403222301874	403100000004
2224	403	中国邮政储蓄银行股份有限公司大连瓦房店市支行	403222401505	403100000004
2224	403	中国邮政储蓄银行股份有限公司大连长兴岛临港工业区支行	403222401716	403100000004
1394	403	中国邮政储蓄银行有限责任公司尚义县支行	403139400058	403100000004
4314	403	中国邮政储蓄银行有限责任公司宜春高安市筠泉路支行	403431400020	403100000004
4314	403	中国邮政储蓄银行有限责任公司宜春高安市高安大道支行	403431400214	403100000004
4315	403	中国邮政储蓄银行有限责任公司宜春奉新县支行	403431500012	403100000004
4315	403	中国邮政储蓄银行有限责任公司宜春奉新冯川中路支行	403431500037	403100000004
4316	403	中国邮政储蓄银行有限责任公司宜春万载县支行	403431600013	403100000004
4316	403	中国邮政储蓄银行有限责任公司宜春万载县支行康乐镇支行	403431600089	403100000004
4317	403	中国邮政储蓄银行有限责任公司宜春上高县支行	403431700014	403100000004
4317	403	中国邮政储蓄银行有限责任公司宜春上高县敖山大道支行	403431700063	403100000004
4318	403	中国邮政储蓄银行有限责任公司宜春宜丰县支行	403431800015	403100000004
4318	403	中国邮政储蓄银行有限责任公司宜春宜丰县新昌中大道支行	403431800031	403100000004
4319	403	中国邮政储蓄银行有限责任公司宜春靖安县支行	403431900016	403100000004
